age,yearsmarried,children,religiousness_5,education,occupation_grade6,occupation_husb_grade6,rating_5,yrs_per_age,rate_x_yrs,weight,gender_male,gender_female,target
68.0,26.0,2.0,2.0,13.0,4.0,4.0,5.0,0.54,90.0,0.905463016,0.0,1.0,0.0
64.0,26.0,4.0,5.0,14.0,4.0,1.0,5.0,0.54,90.0,0.349899863,1.0,0.0,1.0
80.0,26.0,2.0,5.0,12.0,3.0,1.0,5.0,0.54,90.0,0.348258448,0.0,1.0,0.0
57.0,26.0,1.0,1.0,16.0,1.0,1.0,5.0,0.54,90.0,0.304102168,0.0,1.0,0.0
61.0,26.0,3.0,2.0,14.0,4.0,1.0,5.0,0.54,90.0,0.304102168,0.0,1.0,0.0
34.0,26.0,0.0,1.0,13.0,3.0,1.0,5.0,0.54,90.0,1.360862868,1.0,0.0,1.0
65.0,26.0,0.0,1.0,18.0,5.0,4.0,5.0,0.54,90.0,0.635312215,1.0,0.0,0.0
69.0,26.0,2.0,1.0,12.0,1.0,2.0,3.0,0.54,90.0,0.818096737,0.0,1.0,1.0
68.0,26.0,2.0,1.0,16.0,6.0,1.0,5.0,0.54,90.0,3.385218057,1.0,0.0,0.0
21.0,26.0,2.0,1.0,11.0,1.0,1.0,5.0,0.54,90.0,1.702451459,0.0,1.0,0.0
60.0,26.0,2.0,3.0,13.0,4.0,1.0,5.0,0.54,90.0,0.615072171,0.0,1.0,0.0
43.0,26.0,3.0,5.0,11.0,1.0,1.0,5.0,0.54,90.0,0.954195593,0.0,1.0,0.0
40.0,26.0,3.0,1.0,12.0,1.0,1.0,5.0,0.54,90.0,0.480378807,0.0,1.0,0.0
59.0,26.0,0.0,1.0,16.0,5.0,2.0,5.0,0.54,90.0,0.614264824,0.0,1.0,0.0
66.0,26.0,1.0,1.0,12.0,4.0,1.0,5.0,0.54,90.0,0.495796932,1.0,0.0,0.0
42.0,26.0,4.0,3.0,17.0,6.0,1.0,5.0,0.54,90.0,0.476388308,0.0,1.0,0.0
54.0,26.0,1.0,4.0,16.0,5.0,4.0,1.0,0.54,90.0,1.198322115,1.0,0.0,0.0
64.0,26.0,0.0,1.0,12.0,1.0,1.0,5.0,0.54,90.0,0.615072171,0.0,1.0,1.0
77.0,26.0,3.0,2.0,12.0,6.0,3.0,3.0,0.54,90.0,1.284972303,1.0,0.0,1.0
49.0,26.0,2.0,3.0,12.0,4.0,1.0,5.0,0.54,90.0,0.43090306,0.0,1.0,0.0
63.0,26.0,1.0,2.0,18.0,3.0,1.0,5.0,0.54,90.0,0.373142476,0.0,1.0,0.0
66.0,26.0,1.0,1.0,19.0,6.0,1.0,5.0,0.54,90.0,0.427323556,0.0,1.0,0.0
53.0,26.0,2.0,1.0,16.0,5.0,3.0,3.0,0.54,90.0,0.858950963,1.0,0.0,0.0
57.0,26.0,1.0,5.0,18.0,5.0,4.0,5.0,0.54,90.0,0.567138629,1.0,0.0,0.0
41.0,26.0,2.0,1.0,13.0,5.0,1.0,5.0,0.54,90.0,0.739884249,0.0,1.0,1.0
38.0,26.0,0.0,1.0,16.0,6.0,4.0,5.0,0.54,90.0,0.892298364,1.0,0.0,0.0
34.0,26.0,4.0,2.0,11.0,3.0,1.0,5.0,0.54,90.0,1.765869414,1.0,0.0,0.0
72.0,26.0,2.0,1.0,9.0,2.0,1.0,5.0,0.54,90.0,0.705381555,1.0,0.0,0.0
39.0,26.0,3.0,2.0,10.0,4.0,1.0,5.0,0.54,90.0,1.092747836,0.0,1.0,0.0
42.0,26.0,3.0,2.0,16.0,4.0,1.0,3.0,0.54,90.0,1.491465766,0.0,1.0,0.0
32.0,26.0,2.0,4.0,14.0,1.0,4.0,5.0,0.54,90.0,0.800622615,0.0,1.0,0.0
57.0,26.0,1.0,4.0,12.0,3.0,1.0,3.0,0.54,90.0,0.924990802,1.0,0.0,1.0
35.0,26.0,1.0,2.0,14.0,3.0,3.0,5.0,0.54,90.0,1.158800906,1.0,0.0,0.0
28.0,26.0,1.0,2.0,16.0,4.0,2.0,3.0,0.54,90.0,1.009577675,0.0,1.0,0.0
52.0,26.0,2.0,2.0,13.0,6.0,3.0,5.0,0.54,90.0,1.053025011,0.0,1.0,0.0
49.0,26.0,2.0,4.0,12.0,6.0,1.0,5.0,0.54,90.0,0.684392191,1.0,0.0,0.0
55.0,26.0,2.0,5.0,14.0,2.0,1.0,5.0,0.54,90.0,0.597616943,1.0,0.0,0.0
36.0,26.0,3.0,2.0,13.0,3.0,3.0,3.0,0.54,90.0,2.807080089,0.0,1.0,0.0
66.0,26.0,2.0,2.0,12.0,6.0,1.0,5.0,0.54,90.0,0.594813462,0.0,1.0,0.0
48.0,26.0,0.0,1.0,14.0,2.0,1.0,5.0,0.54,90.0,0.589548725,0.0,1.0,0.0
35.0,26.0,3.0,2.0,13.0,4.0,1.0,5.0,0.54,90.0,0.359778661,0.0,1.0,0.0
59.0,26.0,1.0,1.0,10.0,1.0,1.0,5.0,0.54,90.0,0.430635303,0.0,1.0,1.0
35.0,26.0,3.0,4.0,12.0,1.0,1.0,5.0,0.54,90.0,1.711624762,0.0,1.0,0.0
52.0,26.0,3.0,1.0,12.0,4.0,1.0,5.0,0.54,90.0,0.512066483,0.0,1.0,0.0
37.0,26.0,2.0,1.0,14.0,5.0,1.0,5.0,0.54,90.0,0.632880918,1.0,0.0,0.0
61.0,26.0,2.0,2.0,14.0,2.0,2.0,3.0,0.54,90.0,1.926853406,1.0,0.0,0.0
67.0,26.0,1.0,1.0,12.0,1.0,1.0,5.0,0.54,90.0,1.156694851,0.0,1.0,0.0
80.0,26.0,3.0,1.0,12.0,3.0,1.0,5.0,0.54,90.0,0.958599366,0.0,1.0,0.0
30.0,26.0,1.0,1.0,14.0,1.0,2.0,1.0,0.54,90.0,1.659941426,1.0,0.0,1.0
56.0,26.0,0.0,4.0,17.0,4.0,1.0,5.0,0.54,90.0,0.332155357,0.0,1.0,0.0
53.0,26.0,2.0,3.0,16.0,6.0,3.0,3.0,0.54,90.0,0.732185097,0.0,1.0,0.0
51.0,26.0,2.0,1.0,12.0,2.0,1.0,5.0,0.54,90.0,0.512066483,0.0,1.0,1.0
29.0,26.0,3.0,2.0,10.0,1.0,4.0,5.0,0.54,90.0,0.752416732,0.0,1.0,0.0
67.0,26.0,2.0,2.0,16.0,5.0,1.0,5.0,0.54,90.0,0.950636297,0.0,1.0,0.0
61.0,26.0,0.0,2.0,16.0,5.0,4.0,5.0,0.54,90.0,1.2164398,0.0,1.0,0.0
58.0,26.0,5.0,2.0,12.0,6.0,4.0,5.0,0.54,90.0,1.270421946,0.0,1.0,0.0
37.0,26.0,5.0,4.0,12.0,4.0,1.0,5.0,0.54,90.0,0.363259501,0.0,1.0,0.0
78.0,26.0,4.0,1.0,12.0,4.0,2.0,3.0,0.54,90.0,1.080128986,1.0,0.0,0.0
30.0,26.0,2.0,1.0,14.0,3.0,1.0,5.0,0.54,90.0,1.269681454,0.0,1.0,0.0
65.0,26.0,2.0,1.0,8.0,4.0,1.0,5.0,0.54,90.0,0.610251885,0.0,1.0,0.0
45.0,26.0,1.0,3.0,18.0,5.0,1.0,5.0,0.54,90.0,1.240292808,0.0,1.0,0.0
68.0,26.0,3.0,5.0,8.0,6.0,1.0,5.0,0.54,90.0,0.610251885,0.0,1.0,0.0
37.0,26.0,1.0,1.0,12.0,5.0,2.0,3.0,0.54,90.0,1.171740058,1.0,0.0,0.0
63.0,26.0,2.0,1.0,8.0,2.0,1.0,5.0,0.54,90.0,0.948998999,1.0,0.0,0.0
59.0,26.0,2.0,1.0,11.0,2.0,1.0,5.0,0.54,90.0,2.115055996,1.0,0.0,0.0
57.0,26.0,2.0,3.0,14.0,1.0,1.0,3.0,0.54,90.0,0.865309826,0.0,1.0,0.0
73.0,26.0,3.0,3.0,19.0,6.0,4.0,5.0,0.54,90.0,1.526639118,0.0,1.0,1.0
74.0,26.0,2.0,2.0,12.0,5.0,1.0,5.0,0.54,90.0,0.681262262,1.0,0.0,0.0
69.0,26.0,3.0,5.0,9.0,1.0,4.0,5.0,0.54,90.0,1.955471572,0.0,1.0,0.0
28.0,26.0,2.0,5.0,16.0,6.0,1.0,5.0,0.54,90.0,1.27288297,0.0,1.0,0.0
62.0,26.0,2.0,1.0,12.0,3.0,1.0,5.0,0.54,90.0,0.594883863,1.0,0.0,0.0
52.0,26.0,2.0,1.0,15.0,6.0,1.0,5.0,0.54,90.0,0.326982524,1.0,0.0,0.0
36.0,26.0,3.0,3.0,16.0,5.0,3.0,3.0,0.54,90.0,1.367293792,1.0,0.0,0.0
27.0,26.0,0.0,2.0,18.0,6.0,1.0,5.0,0.54,90.0,1.556228847,1.0,0.0,0.0
67.0,26.0,2.0,3.0,16.0,6.0,1.0,5.0,0.54,90.0,0.493425998,0.0,1.0,0.0
47.0,26.0,1.0,3.0,16.0,1.0,1.0,5.0,0.54,90.0,0.725330699,0.0,1.0,0.0
30.0,26.0,1.0,1.0,13.0,1.0,1.0,5.0,0.54,90.0,1.099685572,0.0,1.0,1.0
60.0,26.0,1.0,1.0,10.0,1.0,2.0,5.0,0.54,90.0,1.377133791,1.0,0.0,0.0
66.0,26.0,2.0,4.0,10.0,4.0,3.0,5.0,0.54,90.0,0.862217853,1.0,0.0,0.0
38.0,26.0,1.0,3.0,17.0,5.0,1.0,5.0,0.54,90.0,0.532519524,1.0,0.0,0.0
56.0,26.0,1.0,3.0,12.0,5.0,2.0,3.0,0.54,90.0,1.072839721,0.0,1.0,0.0
42.0,26.0,1.0,2.0,12.0,1.0,1.0,5.0,0.54,90.0,2.986098639,1.0,0.0,0.0
73.0,26.0,2.0,4.0,13.0,4.0,1.0,5.0,0.54,90.0,0.497559214,0.0,1.0,0.0
60.0,26.0,2.0,1.0,12.0,4.0,1.0,5.0,0.54,90.0,0.620412974,0.0,1.0,1.0
40.0,26.0,3.0,3.0,11.0,3.0,1.0,3.0,0.54,90.0,1.356514772,0.0,1.0,0.0
59.0,26.0,4.0,5.0,16.0,5.0,1.0,5.0,0.54,90.0,0.640524452,0.0,1.0,0.0
48.0,26.0,1.0,1.0,9.0,2.0,1.0,5.0,0.54,90.0,0.806445178,0.0,1.0,0.0
41.0,26.0,3.0,4.0,18.0,6.0,3.0,3.0,0.54,90.0,0.606919478,0.0,1.0,0.0
32.0,26.0,0.0,1.0,14.0,4.0,4.0,5.0,0.54,90.0,0.874717887,0.0,1.0,0.0
41.0,26.0,3.0,1.0,12.0,2.0,1.0,5.0,0.54,90.0,0.402046766,1.0,0.0,1.0
80.0,26.0,0.0,2.0,13.0,4.0,1.0,5.0,0.54,90.0,0.457963358,0.0,1.0,0.0
41.0,26.0,2.0,5.0,16.0,5.0,1.0,5.0,0.54,90.0,0.861034599,0.0,1.0,0.0
51.0,26.0,5.0,5.0,12.0,4.0,1.0,1.0,0.54,90.0,1.024486937,0.0,1.0,0.0
59.0,26.0,4.0,4.0,12.0,3.0,2.0,5.0,0.54,90.0,1.060932275,1.0,0.0,0.0
31.0,26.0,0.0,1.0,14.0,1.0,1.0,5.0,0.54,90.0,0.526518339,0.0,1.0,0.0
58.0,26.0,1.0,2.0,12.0,1.0,1.0,5.0,0.54,90.0,0.548294329,1.0,0.0,0.0
76.0,26.0,4.0,1.0,15.0,4.0,1.0,5.0,0.54,90.0,0.442515177,0.0,1.0,0.0
27.0,26.0,2.0,2.0,14.0,3.0,1.0,5.0,0.54,90.0,1.334702924,0.0,1.0,0.0
72.0,26.0,2.0,3.0,8.0,2.0,2.0,3.0,0.54,90.0,1.431467339,1.0,0.0,0.0
69.0,26.0,1.0,2.0,17.0,6.0,4.0,5.0,0.54,90.0,1.116704702,0.0,1.0,0.0
52.0,26.0,0.0,1.0,16.0,4.0,4.0,5.0,0.54,90.0,1.586954971,0.0,1.0,0.0
65.0,26.0,1.0,5.0,12.0,5.0,1.0,5.0,0.54,90.0,0.892072773,0.0,1.0,0.0
63.0,26.0,0.0,5.0,13.0,2.0,1.0,5.0,0.54,90.0,2.432995269,1.0,0.0,0.0
76.0,26.0,3.0,5.0,15.0,6.0,2.0,5.0,0.54,90.0,0.917539618,1.0,0.0,0.0
65.0,26.0,4.0,4.0,13.0,1.0,3.0,5.0,0.54,90.0,3.1334652,1.0,0.0,0.0
82.0,26.0,3.0,4.0,13.0,1.0,1.0,5.0,0.54,90.0,0.545722225,0.0,1.0,0.0
60.0,26.0,0.0,1.0,14.0,5.0,1.0,5.0,0.54,90.0,0.573341882,1.0,0.0,0.0
39.0,26.0,6.0,3.0,14.0,1.0,1.0,5.0,0.54,90.0,0.35010512,0.0,1.0,0.0
36.0,26.0,3.0,3.0,16.0,6.0,1.0,5.0,0.54,90.0,0.874962519,0.0,1.0,0.0
73.0,26.0,2.0,2.0,12.0,4.0,1.0,5.0,0.54,90.0,0.570652278,0.0,1.0,1.0
61.0,26.0,2.0,3.0,8.0,4.0,1.0,5.0,0.54,90.0,0.631828222,1.0,0.0,0.0
48.0,26.0,1.0,4.0,12.0,2.0,4.0,5.0,0.54,90.0,0.971033088,1.0,0.0,0.0
47.0,26.0,2.0,1.0,12.0,5.0,1.0,5.0,0.54,90.0,0.408083697,1.0,0.0,0.0
67.0,26.0,2.0,2.0,13.0,5.0,1.0,5.0,0.54,90.0,0.429470629,1.0,0.0,1.0
69.0,26.0,2.0,5.0,16.0,4.0,1.0,5.0,0.54,90.0,0.370157426,0.0,1.0,0.0
38.0,26.0,4.0,1.0,14.0,4.0,1.0,5.0,0.54,90.0,0.35010512,0.0,1.0,0.0
59.0,26.0,3.0,2.0,12.0,5.0,1.0,5.0,0.54,90.0,0.424772991,0.0,1.0,1.0
63.0,26.0,1.0,5.0,17.0,6.0,4.0,5.0,0.54,90.0,1.567642561,0.0,1.0,0.0
86.0,26.0,4.0,1.0,17.0,5.0,2.0,5.0,0.54,90.0,0.880038838,1.0,0.0,1.0
55.0,26.0,2.0,2.0,14.0,3.0,1.0,5.0,0.54,90.0,1.500894082,0.0,1.0,0.0
38.0,26.0,4.0,5.0,12.0,2.0,3.0,5.0,0.54,90.0,1.155964445,1.0,0.0,0.0
39.0,26.0,2.0,3.0,13.0,4.0,1.0,5.0,0.54,90.0,0.559094287,0.0,1.0,0.0
67.0,26.0,1.0,2.0,16.0,6.0,3.0,5.0,0.54,90.0,1.341070622,0.0,1.0,1.0
37.0,26.0,2.0,2.0,16.0,5.0,4.0,5.0,0.54,90.0,0.954679277,1.0,0.0,0.0
86.0,26.0,2.0,5.0,16.0,6.0,1.0,5.0,0.54,90.0,0.773352259,1.0,0.0,1.0
67.0,26.0,2.0,3.0,18.0,6.0,3.0,5.0,0.54,90.0,1.558767766,0.0,1.0,0.0
80.0,26.0,3.0,4.0,12.0,3.0,1.0,5.0,0.54,90.0,1.238026062,1.0,0.0,0.0
49.0,26.0,0.0,1.0,12.0,2.0,3.0,5.0,0.54,90.0,0.958159159,0.0,1.0,0.0
32.0,26.0,0.0,1.0,16.0,6.0,4.0,5.0,0.54,90.0,0.939819238,1.0,0.0,0.0
33.0,26.0,0.0,4.0,18.0,5.0,3.0,5.0,0.54,90.0,0.727487205,0.0,1.0,0.0
56.0,26.0,2.0,2.0,12.0,2.0,1.0,5.0,0.54,90.0,0.404789754,0.0,1.0,1.0
80.0,26.0,2.0,1.0,18.0,6.0,1.0,5.0,0.54,90.0,0.528948228,1.0,0.0,0.0
65.0,26.0,3.0,2.0,14.0,3.0,1.0,5.0,0.54,90.0,0.533378999,1.0,0.0,0.0
61.0,26.0,2.0,2.0,13.0,6.0,4.0,5.0,0.54,90.0,3.664023428,1.0,0.0,0.0
73.0,26.0,2.0,1.0,14.0,4.0,4.0,3.0,0.54,90.0,0.956535524,0.0,1.0,0.0
57.0,26.0,3.0,2.0,12.0,2.0,4.0,3.0,0.54,90.0,0.931801044,1.0,0.0,1.0
58.0,26.0,2.0,2.0,12.0,4.0,1.0,5.0,0.54,90.0,0.564722009,0.0,1.0,0.0
78.0,26.0,3.0,4.0,12.0,1.0,1.0,5.0,0.54,90.0,0.533378999,1.0,0.0,0.0
52.0,26.0,1.0,1.0,16.0,2.0,1.0,5.0,0.54,90.0,0.404789754,0.0,1.0,0.0
56.0,26.0,4.0,2.0,12.0,2.0,4.0,3.0,0.54,90.0,1.523182129,1.0,0.0,1.0
61.0,26.0,1.0,5.0,12.0,3.0,4.0,5.0,0.54,90.0,0.720888803,1.0,0.0,0.0
28.0,26.0,2.0,1.0,12.0,2.0,1.0,5.0,0.54,90.0,0.911818974,1.0,0.0,0.0
49.0,26.0,6.0,2.0,13.0,4.0,1.0,3.0,0.54,90.0,1.382374912,1.0,0.0,0.0
62.0,26.0,3.0,2.0,12.0,3.0,3.0,5.0,0.54,90.0,0.969653405,0.0,1.0,0.0
52.0,26.0,2.0,4.0,11.0,1.0,2.0,3.0,0.54,90.0,0.793331508,0.0,1.0,0.0
37.0,26.0,1.0,4.0,16.0,5.0,4.0,5.0,0.54,90.0,1.117749548,0.0,1.0,0.0
45.0,26.0,3.0,2.0,14.0,5.0,4.0,5.0,0.54,90.0,0.950315042,1.0,0.0,0.0
57.0,26.0,2.0,1.0,8.0,2.0,1.0,5.0,0.54,90.0,0.456382281,1.0,0.0,1.0
53.0,26.0,2.0,5.0,13.0,3.0,2.0,5.0,0.54,90.0,1.378485239,0.0,1.0,0.0
66.0,26.0,2.0,5.0,12.0,1.0,3.0,5.0,0.54,90.0,1.145873469,0.0,1.0,0.0
49.0,26.0,1.0,1.0,15.0,3.0,1.0,5.0,0.54,90.0,0.787655455,1.0,0.0,1.0
67.0,26.0,2.0,1.0,16.0,3.0,2.0,5.0,0.54,90.0,0.925260872,1.0,0.0,1.0
44.0,26.0,1.0,4.0,17.0,6.0,3.0,3.0,0.54,90.0,0.546262834,0.0,1.0,0.0
35.0,26.0,2.0,5.0,14.0,4.0,4.0,5.0,0.54,90.0,2.079896016,0.0,1.0,0.0
52.0,26.0,2.0,4.0,16.0,1.0,2.0,5.0,0.54,90.0,0.539218162,0.0,1.0,0.0
71.0,26.0,0.0,1.0,13.0,6.0,1.0,5.0,0.54,90.0,0.437063826,0.0,1.0,0.0
57.0,26.0,2.0,4.0,16.0,3.0,1.0,5.0,0.54,90.0,0.408064691,0.0,1.0,0.0
76.0,26.0,3.0,1.0,13.0,1.0,1.0,5.0,0.54,90.0,0.507097962,1.0,0.0,0.0
51.0,26.0,2.0,4.0,10.0,3.0,3.0,5.0,0.54,90.0,1.425222904,0.0,1.0,0.0
58.0,26.0,2.0,5.0,14.0,6.0,3.0,3.0,0.54,90.0,0.584088235,0.0,1.0,0.0
64.0,26.0,1.0,4.0,14.0,3.0,1.0,5.0,0.54,90.0,0.38484466,0.0,1.0,1.0
29.0,26.0,1.0,4.0,13.0,1.0,1.0,3.0,0.54,90.0,0.486983264,0.0,1.0,0.0
85.0,26.0,5.0,1.0,9.0,2.0,1.0,5.0,0.54,90.0,0.359282224,0.0,1.0,0.0
36.0,26.0,3.0,4.0,12.0,1.0,1.0,5.0,0.54,90.0,0.686356118,1.0,0.0,0.0
38.0,26.0,3.0,5.0,13.0,5.0,1.0,5.0,0.54,90.0,0.564314803,1.0,0.0,0.0
80.0,26.0,3.0,5.0,16.0,1.0,1.0,5.0,0.54,90.0,0.345695663,0.0,1.0,0.0
69.0,26.0,2.0,1.0,15.0,6.0,1.0,5.0,0.54,90.0,0.348591406,0.0,1.0,0.0
58.0,26.0,4.0,4.0,12.0,4.0,3.0,5.0,0.54,90.0,0.622296444,0.0,1.0,0.0
75.0,26.0,1.0,5.0,12.0,6.0,3.0,5.0,0.54,90.0,0.906328699,0.0,1.0,0.0
72.0,26.0,1.0,1.0,15.0,4.0,1.0,5.0,0.54,90.0,0.401089168,1.0,0.0,1.0
73.0,26.0,2.0,5.0,11.0,1.0,1.0,5.0,0.54,90.0,0.359282224,0.0,1.0,0.0
75.0,26.0,2.0,1.0,12.0,4.0,1.0,5.0,0.54,90.0,0.348591406,0.0,1.0,0.0
79.0,26.0,4.0,5.0,14.0,3.0,2.0,3.0,0.54,90.0,1.175803553,0.0,1.0,0.0
53.0,26.0,1.0,3.0,13.0,6.0,4.0,5.0,0.54,90.0,1.19813753,1.0,0.0,0.0
49.0,26.0,3.0,4.0,17.0,6.0,4.0,3.0,0.54,90.0,0.648099939,0.0,1.0,0.0
70.0,26.0,3.0,2.0,14.0,3.0,1.0,5.0,0.54,90.0,0.348591406,0.0,1.0,0.0
69.0,26.0,3.0,4.0,17.0,6.0,4.0,5.0,0.54,90.0,0.630637042,1.0,0.0,0.0
52.0,26.0,0.0,4.0,18.0,6.0,4.0,5.0,0.54,90.0,0.688204624,1.0,0.0,0.0
29.0,26.0,0.0,1.0,12.0,6.0,2.0,3.0,0.54,90.0,1.437550173,1.0,0.0,0.0
63.0,26.0,1.0,1.0,13.0,1.0,1.0,5.0,0.54,90.0,0.30439291,0.0,1.0,0.0
44.0,26.0,3.0,5.0,16.0,3.0,3.0,3.0,0.54,90.0,1.177651051,0.0,1.0,0.0
54.0,26.0,2.0,5.0,12.0,2.0,2.0,1.0,0.54,90.0,0.493962325,0.0,1.0,1.0
66.0,26.0,4.0,1.0,9.0,5.0,1.0,5.0,0.54,90.0,0.675754007,1.0,0.0,0.0
48.0,26.0,1.0,5.0,17.0,3.0,1.0,5.0,0.54,90.0,1.173489836,1.0,0.0,0.0
39.0,26.0,3.0,5.0,15.0,4.0,1.0,5.0,0.54,90.0,0.696348479,0.0,1.0,1.0
28.0,26.0,1.0,4.0,17.0,4.0,2.0,5.0,0.54,90.0,0.338310841,0.0,1.0,0.0
58.0,26.0,6.0,3.0,13.0,5.0,1.0,5.0,0.54,90.0,0.799970772,1.0,0.0,0.0
55.0,26.0,1.0,1.0,10.0,2.0,1.0,5.0,0.54,90.0,0.464021905,1.0,0.0,0.0
55.0,26.0,2.0,5.0,16.0,5.0,1.0,3.0,0.54,90.0,0.87847011,0.0,1.0,0.0
64.0,26.0,2.0,4.0,16.0,4.0,2.0,3.0,0.54,90.0,0.626637172,0.0,1.0,0.0
62.0,26.0,3.0,4.0,16.0,6.0,4.0,5.0,0.54,90.0,0.458099592,1.0,0.0,0.0
62.0,26.0,2.0,2.0,14.0,4.0,3.0,5.0,0.54,90.0,1.274017071,1.0,0.0,1.0
80.0,26.0,0.0,4.0,18.0,6.0,1.0,5.0,0.54,90.0,0.458008592,0.0,1.0,0.0
72.0,26.0,2.0,2.0,8.0,3.0,3.0,5.0,0.54,90.0,1.24074008,1.0,0.0,0.0
46.0,26.0,2.0,2.0,16.0,5.0,4.0,3.0,0.54,90.0,0.472760721,1.0,0.0,0.0
57.0,26.0,1.0,1.0,12.0,2.0,1.0,3.0,0.54,90.0,0.87838305,0.0,1.0,0.0
35.0,26.0,0.0,1.0,12.0,3.0,3.0,5.0,0.54,90.0,0.866804451,1.0,0.0,0.0
43.0,26.0,2.0,3.0,12.0,4.0,1.0,5.0,0.54,90.0,0.782796018,1.0,0.0,1.0
33.0,26.0,2.0,4.0,12.0,5.0,1.0,5.0,0.54,90.0,0.866804451,1.0,0.0,0.0
70.0,26.0,2.0,2.0,14.0,1.0,1.0,5.0,0.54,90.0,0.43800587,0.0,1.0,0.0
59.0,26.0,2.0,2.0,12.0,3.0,3.0,3.0,0.54,90.0,1.062719881,0.0,1.0,0.0
58.0,26.0,1.0,5.0,16.0,2.0,1.0,5.0,0.54,90.0,0.616688003,1.0,0.0,0.0
62.0,26.0,2.0,3.0,12.0,1.0,1.0,3.0,0.54,90.0,0.708479921,0.0,1.0,0.0
33.0,26.0,2.0,5.0,19.0,6.0,4.0,5.0,0.54,90.0,1.076905955,1.0,0.0,1.0
49.0,26.0,4.0,2.0,16.0,6.0,1.0,5.0,0.54,90.0,0.917516918,0.0,1.0,0.0
52.0,26.0,3.0,5.0,16.0,6.0,1.0,5.0,0.54,90.0,0.576487084,1.0,0.0,1.0
47.0,26.0,4.0,5.0,16.0,6.0,4.0,5.0,0.54,90.0,1.193606034,0.0,1.0,0.0
44.0,26.0,2.0,1.0,11.0,1.0,1.0,5.0,0.54,90.0,0.428285589,1.0,0.0,0.0
26.0,26.0,1.0,2.0,12.0,2.0,1.0,5.0,0.54,90.0,1.198742237,1.0,0.0,0.0
58.0,26.0,2.0,1.0,10.0,1.0,1.0,5.0,0.54,90.0,0.342067083,0.0,1.0,0.0
57.0,26.0,1.0,5.0,12.0,4.0,1.0,5.0,0.54,90.0,0.480966303,1.0,0.0,0.0
60.0,26.0,4.0,4.0,13.0,1.0,1.0,5.0,0.54,90.0,2.48346867,1.0,0.0,0.0
51.0,26.0,0.0,1.0,12.0,2.0,1.0,5.0,0.54,90.0,0.381870831,1.0,0.0,0.0
27.0,26.0,1.0,2.0,12.0,3.0,4.0,5.0,0.54,90.0,1.593081815,1.0,0.0,0.0
49.0,26.0,2.0,3.0,12.0,1.0,1.0,5.0,0.54,90.0,0.485038622,0.0,1.0,0.0
46.0,26.0,1.0,5.0,15.0,5.0,4.0,5.0,0.54,90.0,1.625402461,1.0,0.0,0.0
69.0,26.0,2.0,4.0,15.0,4.0,2.0,3.0,0.54,90.0,0.936167419,0.0,1.0,1.0
44.0,26.0,2.0,1.0,12.0,4.0,1.0,5.0,0.54,90.0,1.35853419,0.0,1.0,0.0
48.0,26.0,6.0,2.0,14.0,3.0,1.0,5.0,0.54,90.0,0.460884496,0.0,1.0,0.0
67.0,26.0,2.0,5.0,13.0,5.0,3.0,5.0,0.54,90.0,0.884834131,1.0,0.0,0.0
60.0,26.0,2.0,3.0,12.0,4.0,1.0,5.0,0.54,90.0,0.423539751,0.0,1.0,0.0
54.0,26.0,3.0,2.0,17.0,2.0,3.0,3.0,0.54,90.0,1.360901922,0.0,1.0,0.0
61.0,26.0,2.0,5.0,12.0,3.0,2.0,3.0,0.54,90.0,0.974962381,1.0,0.0,0.0
74.0,26.0,0.0,5.0,12.0,2.0,1.0,5.0,0.54,90.0,2.174772001,0.0,1.0,0.0
83.0,26.0,3.0,2.0,12.0,1.0,1.0,5.0,0.54,90.0,0.485038622,0.0,1.0,0.0
42.0,26.0,2.0,2.0,14.0,1.0,3.0,5.0,0.54,90.0,0.931576945,0.0,1.0,0.0
39.0,26.0,2.0,1.0,19.0,2.0,3.0,3.0,0.54,90.0,0.951907564,1.0,0.0,1.0
85.0,26.0,2.0,4.0,19.0,6.0,1.0,5.0,0.54,90.0,0.553449288,1.0,0.0,1.0
78.0,26.0,2.0,1.0,13.0,6.0,4.0,3.0,0.54,90.0,1.904684682,1.0,0.0,1.0
52.0,26.0,6.0,1.0,12.0,4.0,1.0,1.0,0.54,90.0,0.813837622,0.0,1.0,1.0
41.0,26.0,2.0,4.0,16.0,6.0,1.0,5.0,0.54,90.0,0.406582613,0.0,1.0,0.0
71.0,26.0,3.0,2.0,14.0,6.0,1.0,5.0,0.54,90.0,0.431475132,0.0,1.0,0.0
62.0,26.0,3.0,1.0,13.0,2.0,4.0,5.0,0.54,90.0,1.140859148,0.0,1.0,0.0
86.0,26.0,3.0,4.0,12.0,4.0,1.0,5.0,0.54,90.0,0.705317101,0.0,1.0,1.0
42.0,26.0,0.0,1.0,12.0,3.0,1.0,5.0,0.54,90.0,0.771124404,1.0,0.0,0.0
49.0,26.0,0.0,2.0,12.0,1.0,3.0,5.0,0.54,90.0,1.121824257,0.0,1.0,0.0
59.0,26.0,3.0,2.0,12.0,2.0,1.0,5.0,0.54,90.0,0.368818714,1.0,0.0,1.0
37.0,26.0,1.0,2.0,15.0,5.0,3.0,3.0,0.54,90.0,1.732386741,0.0,1.0,0.0
67.0,26.0,3.0,4.0,16.0,6.0,3.0,3.0,0.54,90.0,0.82328371,0.0,1.0,0.0
67.0,26.0,1.0,5.0,12.0,2.0,2.0,5.0,0.54,90.0,0.719589091,0.0,1.0,0.0
